9.08649e+09	0.000766859	0.0128862
9.18239e+09	0.000745064	0.0127463
9.27905e+09	0.000723859	0.0126077
9.3765e+09	0.000703227	0.0124703
9.47475e+09	0.000683147	0.0123342
9.57382e+09	0.000663605	0.0121992
9.67373e+09	0.000644582	0.0120653
9.77448e+09	0.000626064	0.0119325
9.87611e+09	0.000608034	0.0118009
9.97863e+09	0.000590478	0.0116702
1.00821e+10	0.000573381	0.0115406
1.01864e+10	0.00055673	0.011412
1.02917e+10	0.000540512	0.0112843
1.0398e+10	0.000524713	0.0111576
1.05053e+10	0.000509322	0.0110318
1.06136e+10	0.000494326	0.0109069
1.07229e+10	0.000479714	0.0107829
1.08334e+10	0.000465476	0.0106597
1.09449e+10	0.0004516	0.0105372
1.10575e+10	0.000438075	0.0104156
1.11713e+10	0.000424893	0.0102948
1.12863e+10	0.000412043	0.0101746
1.14025e+10	0.000399517	0.0100552
1.15199e+10	0.000387305	0.00993646
1.16386e+10	0.000375398	0.00981837
1.17587e+10	0.000363788	0.00970093
1.188e+10	0.000352468	0.00958409
1.20028e+10	0.000341428	0.00946785
1.2127e+10	0.000330663	0.00935216
1.22527e+10	0.000320163	0.00923701
1.2382e+10	0.00030984	0.00912144
1.2515e+10	0.000299613	0.0090045
1.26519e+10	0.000289484	0.00888618
1.27929e+10	0.000279457	0.00876643
1.29381e+10	0.000269534	0.00864521
1.30879e+10	0.000259719	0.0085225
1.32424e+10	0.000250013	0.00839824
1.34018e+10	0.00024042	0.0082724
1.35664e+10	0.000230943	0.00814491
1.37371e+10	0.000220822	0.00800975
1.39139e+10	0.000211334	0.00788162
1.4097e+10	0.000201925	0.00775263
1.4287e+10	0.000192645	0.007622
1.44843e+10	0.000183502	0.00748968
1.46893e+10	0.0001745	0.00735559
1.49027e+10	0.000165643	0.00721967
1.51249e+10	0.000156935	0.00708184
1.53567e+10	0.000148382	0.00694203
1.55988e+10	0.000139987	0.00680014
1.58519e+10	0.000131756	0.00665608
1.61172e+10	0.000123694	0.00650972
1.63955e+10	0.000115806	0.00636094
1.66881e+10	0.000108097	0.00620959
1.69964e+10	0.000100573	0.00605551
1.73219e+10	9.32375e-05	0.00589852
